date,sku_id,store_id,inventory_level,units_on_order,backorders
2024-11-18,SKU-1019,STORE-004,111,0,0
2024-11-19,SKU-1019,STORE-004,111,0,0
2024-11-20,SKU-1019,STORE-004,88,0,0
2024-11-21,SKU-1019,STORE-004,88,0,0
2024-11-22,SKU-1019,STORE-004,88,0,0
2024-11-23,SKU-1019,STORE-004,88,0,0
2024-11-24,SKU-1019,STORE-004,68,0,0
2024-11-25,SKU-1019,STORE-004,68,0,0
2024-11-26,SKU-1019,STORE-004,68,0,0
2024-11-27,SKU-1019,STORE-004,68,0,0
2024-11-28,SKU-1019,STORE-004,68,0,0
2024-11-29,SKU-1019,STORE-004,56,0,0
2024-11-30,SKU-1019,STORE-004,56,0,0
2024-12-01,SKU-1019,STORE-004,56,0,0
2024-12-02,SKU-1019,STORE-004,43,0,0
2024-12-03,SKU-1019,STORE-004,32,0,0
2024-12-04,SKU-1019,STORE-004,21,283,0
2024-12-05,SKU-1019,STORE-004,7,283,0
2024-12-06,SKU-1019,STORE-004,0,283,6
2024-12-07,SKU-1019,STORE-004,0,283,12
2024-12-08,SKU-1019,STORE-004,0,283,20
2024-12-09,SKU-1019,STORE-004,283,0,0
2024-12-10,SKU-1019,STORE-004,283,0,0
2024-12-11,SKU-1019,STORE-004,283,0,0
2024-12-12,SKU-1019,STORE-004,283,0,0
2024-12-13,SKU-1019,STORE-004,272,0,0
2024-12-14,SKU-1019,STORE-004,251,0,0
2024-12-15,SKU-1019,STORE-004,251,0,0
2024-12-16,SKU-1019,STORE-004,251,0,0
2024-12-17,SKU-1019,STORE-004,251,0,0
2024-12-18,SKU-1019,STORE-004,234,0,0
2024-12-19,SKU-1019,STORE-004,226,0,0
2024-12-20,SKU-1019,STORE-004,226,0,0
2024-12-21,SKU-1019,STORE-004,208,0,0
2024-12-22,SKU-1019,STORE-004,192,0,0
2024-12-23,SKU-1019,STORE-004,192,0,0
2024-12-24,SKU-1019,STORE-004,173,0,0
2024-12-25,SKU-1019,STORE-004,173,0,0
2024-12-26,SKU-1019,STORE-004,173,0,0
2024-12-27,SKU-1019,STORE-004,173,0,0
2024-12-28,SKU-1019,STORE-004,173,0,0
2024-12-29,SKU-1019,STORE-004,157,0,0
2024-12-30,SKU-1019,STORE-004,157,0,0
2023-01-01,SKU-1020,STORE-004,1173,0,0
2023-01-02,SKU-1020,STORE-004,1150,0,0
2023-01-03,SKU-1020,STORE-004,1121,0,0
2023-01-04,SKU-1020,STORE-004,1091,0,0
2023-01-05,SKU-1020,STORE-004,1067,0,0
2023-01-06,SKU-1020,STORE-004,1033,0,0
2023-01-07,SKU-1020,STORE-004,990,0,0
2023-01-08,SKU-1020,STORE-004,934,0,0
2023-01-09,SKU-1020,STORE-004,908,0,0
2023-01-10,SKU-1020,STORE-004,872,0,0
2023-01-11,SKU-1020,STORE-004,841,0,0
2023-01-12,SKU-1020,STORE-004,810,0,0
2023-01-13,SKU-1020,STORE-004,778,0,0
2023-01-14,SKU-1020,STORE-004,739,0,0
2023-01-15,SKU-1020,STORE-004,693,0,0
2023-01-16,SKU-1020,STORE-004,653,0,0
2023-01-17,SKU-1020,STORE-004,620,0,0
2023-01-18,SKU-1020,STORE-004,579,0,0
2023-01-19,SKU-1020,STORE-004,556,735,0
2023-01-20,SKU-1020,STORE-004,517,735,0
2023-01-21,SKU-1020,STORE-004,474,735,0
2023-01-22,SKU-1020,STORE-004,391,735,0
2023-01-23,SKU-1020,STORE-004,353,735,0
2023-01-24,SKU-1020,STORE-004,319,735,0
2023-01-25,SKU-1020,STORE-004,278,735,0
2023-01-26,SKU-1020,STORE-004,244,735,0
2023-01-27,SKU-1020,STORE-004,200,735,0
2023-01-28,SKU-1020,STORE-004,163,735,0
2023-01-29,SKU-1020,STORE-004,100,735,0
2023-01-30,SKU-1020,STORE-004,798,0,0
2023-01-31,SKU-1020,STORE-004,768,0,0
2023-02-01,SKU-1020,STORE-004,736,0,0
2023-02-02,SKU-1020,STORE-004,699,0,0
2023-02-03,SKU-1020,STORE-004,669,0,0
2023-02-04,SKU-1020,STORE-004,628,0,0
2023-02-05,SKU-1020,STORE-004,597,0,0
2023-02-06,SKU-1020,STORE-004,567,735,0
2023-02-07,SKU-1020,STORE-004,522,735,0
2023-02-08,SKU-1020,STORE-004,489,735,0
2023-02-09,SKU-1020,STORE-004,446,735,0
2023-02-10,SKU-1020,STORE-004,413,735,0
2023-02-11,SKU-1020,STORE-004,384,735,0
2023-02-12,SKU-1020,STORE-004,348,735,0
2023-02-13,SKU-1020,STORE-004,308,735,0
2023-02-14,SKU-1020,STORE-004,282,735,0
2023-02-15,SKU-1020,STORE-004,243,735,0
2023-02-16,SKU-1020,STORE-004,203,735,0
2023-02-17,SKU-1020,STORE-004,899,0,0
2023-02-18,SKU-1020,STORE-004,853,0,0
2023-02-19,SKU-1020,STORE-004,801,0,0
2023-02-20,SKU-1020,STORE-004,770,0,0
2023-02-21,SKU-1020,STORE-004,726,0,0
2023-02-22,SKU-1020,STORE-004,692,0,0
2023-02-23,SKU-1020,STORE-004,650,0,0
2023-02-24,SKU-1020,STORE-004,616,0,0
2023-02-25,SKU-1020,STORE-004,583,0,0
2023-02-26,SKU-1020,STORE-004,537,735,0
2023-02-27,SKU-1020,STORE-004,518,735,0
2023-02-28,SKU-1020,STORE-004,485,735,0
2023-03-01,SKU-1020,STORE-004,458,735,0
2023-03-02,SKU-1020,STORE-004,421,735,0
2023-03-03,SKU-1020,STORE-004,376,735,0
2023-03-04,SKU-1020,STORE-004,334,735,0
2023-03-05,SKU-1020,STORE-004,294,735,0
2023-03-06,SKU-1020,STORE-004,261,735,0
2023-03-07,SKU-1020,STORE-004,233,735,0
2023-03-08,SKU-1020,STORE-004,936,0,0
2023-03-09,SKU-1020,STORE-004,905,0,0
2023-03-10,SKU-1020,STORE-004,867,0,0
2023-03-11,SKU-1020,STORE-004,833,0,0
2023-03-12,SKU-1020,STORE-004,789,0,0
2023-03-13,SKU-1020,STORE-004,749,0,0
2023-03-14,SKU-1020,STORE-004,706,0,0
2023-03-15,SKU-1020,STORE-004,683,0,0
2023-03-16,SKU-1020,STORE-004,646,0,0
2023-03-17,SKU-1020,STORE-004,612,0,0
2023-03-18,SKU-1020,STORE-004,574,0,0
2023-03-19,SKU-1020,STORE-004,535,735,0
2023-03-20,SKU-1020,STORE-004,493,735,0
2023-03-21,SKU-1020,STORE-004,446,735,0
2023-03-22,SKU-1020,STORE-004,422,735,0
2023-03-23,SKU-1020,STORE-004,388,735,0
2023-03-24,SKU-1020,STORE-004,354,735,0
2023-03-25,SKU-1020,STORE-004,310,735,0
2023-03-26,SKU-1020,STORE-004,269,735,0
2023-03-27,SKU-1020,STORE-004,244,735,0
2023-03-28,SKU-1020,STORE-004,204,735,0
2023-03-29,SKU-1020,STORE-004,160,735,0
2023-03-30,SKU-1020,STORE-004,866,0,0
2023-03-31,SKU-1020,STORE-004,845,0,0
2023-04-01,SKU-1020,STORE-004,799,0,0
2023-04-02,SKU-1020,STORE-004,754,0,0
2023-04-03,SKU-1020,STORE-004,722,0,0
2023-04-04,SKU-1020,STORE-004,687,0,0
2023-04-05,SKU-1020,STORE-004,655,0,0
2023-04-06,SKU-1020,STORE-004,612,0,0
2023-04-07,SKU-1020,STORE-004,570,0,0
2023-04-08,SKU-1020,STORE-004,530,735,0
2023-04-09,SKU-1020,STORE-004,466,735,0
2023-04-10,SKU-1020,STORE-004,431,735,0
2023-04-11,SKU-1020,STORE-004,399,735,0
2023-04-12,SKU-1020,STORE-004,368,735,0
2023-04-13,SKU-1020,STORE-004,325,735,0
2023-04-14,SKU-1020,STORE-004,278,735,0
2023-04-15,SKU-1020,STORE-004,234,735,0
2023-04-16,SKU-1020,STORE-004,175,735,0
2023-04-17,SKU-1020,STORE-004,131,735,0
2023-04-18,SKU-1020,STORE-004,69,735,0
2023-04-19,SKU-1020,STORE-004,731,0,0
2023-04-20,SKU-1020,STORE-004,683,0,0
2023-04-21,SKU-1020,STORE-004,645,0,0
2023-04-22,SKU-1020,STORE-004,587,0,0
2023-04-23,SKU-1020,STORE-004,556,735,0
2023-04-24,SKU-1020,STORE-004,518,735,0
2023-04-25,SKU-1020,STORE-004,484,735,0
2023-04-26,SKU-1020,STORE-004,446,735,0
2023-04-27,SKU-1020,STORE-004,407,735,0
2023-04-28,SKU-1020,STORE-004,366,735,0
2023-04-29,SKU-1020,STORE-004,317,735,0
2023-04-30,SKU-1020,STORE-004,245,735,0
2023-05-01,SKU-1020,STORE-004,202,735,0
2023-05-02,SKU-1020,STORE-004,172,735,0
2023-05-03,SKU-1020,STORE-004,139,735,0
2023-05-04,SKU-1020,STORE-004,845,0,0
2023-05-05,SKU-1020,STORE-004,818,0,0
2023-05-06,SKU-1020,STORE-004,785,0,0
2023-05-07,SKU-1020,STORE-004,744,0,0
2023-05-08,SKU-1020,STORE-004,712,0,0
2023-05-09,SKU-1020,STORE-004,665,0,0
2023-05-10,SKU-1020,STORE-004,640,0,0
2023-05-11,SKU-1020,STORE-004,614,0,0
2023-05-12,SKU-1020,STORE-004,584,0,0
2023-05-13,SKU-1020,STORE-004,512,735,0
2023-05-14,SKU-1020,STORE-004,473,735,0
2023-05-15,SKU-1020,STORE-004,432,735,0
2023-05-16,SKU-1020,STORE-004,387,735,0
2023-05-17,SKU-1020,STORE-004,361,735,0
2023-05-18,SKU-1020,STORE-004,326,735,0
2023-05-19,SKU-1020,STORE-004,285,735,0
2023-05-20,SKU-1020,STORE-004,245,735,0
2023-05-21,SKU-1020,STORE-004,197,735,0
2023-05-22,SKU-1020,STORE-004,170,735,0
2023-05-23,SKU-1020,STORE-004,125,735,0
2023-05-24,SKU-1020,STORE-004,813,0,0
2023-05-25,SKU-1020,STORE-004,779,0,0
2023-05-26,SKU-1020,STORE-004,748,0,0
2023-05-27,SKU-1020,STORE-004,701,0,0
2023-05-28,SKU-1020,STORE-004,650,0,0
2023-05-29,SKU-1020,STORE-004,615,0,0
2023-05-30,SKU-1020,STORE-004,585,0,0
2023-05-31,SKU-1020,STORE-004,556,735,0
2023-06-01,SKU-1020,STORE-004,530,735,0
2023-06-02,SKU-1020,STORE-004,477,735,0
2023-06-03,SKU-1020,STORE-004,434,735,0
2023-06-04,SKU-1020,STORE-004,394,735,0
2023-06-05,SKU-1020,STORE-004,367,735,0
2023-06-06,SKU-1020,STORE-004,336,735,0
2023-06-07,SKU-1020,STORE-004,317,735,0
2023-06-08,SKU-1020,STORE-004,285,735,0
2023-06-09,SKU-1020,STORE-004,245,735,0
2023-06-10,SKU-1020,STORE-004,207,735,0
2023-06-11,SKU-1020,STORE-004,170,735,0
2023-06-12,SKU-1020,STORE-004,873,0,0
2023-06-13,SKU-1020,STORE-004,833,0,0
2023-06-14,SKU-1020,STORE-004,807,0,0
2023-06-15,SKU-1020,STORE-004,774,0,0
2023-06-16,SKU-1020,STORE-004,736,0,0
2023-06-17,SKU-1020,STORE-004,695,0,0
2023-06-18,SKU-1020,STORE-004,657,0,0
2023-06-19,SKU-1020,STORE-004,622,0,0
2023-06-20,SKU-1020,STORE-004,588,0,0
2023-06-21,SKU-1020,STORE-004,552,735,0
2023-06-22,SKU-1020,STORE-004,525,735,0
2023-06-23,SKU-1020,STORE-004,495,735,0
2023-06-24,SKU-1020,STORE-004,466,735,0
2023-06-25,SKU-1020,STORE-004,433,735,0
2023-06-26,SKU-1020,STORE-004,399,735,0
2023-06-27,SKU-1020,STORE-004,362,735,0
2023-06-28,SKU-1020,STORE-004,332,735,0
2023-06-29,SKU-1020,STORE-004,296,735,0
2023-06-30,SKU-1020,STORE-004,260,735,0
2023-07-01,SKU-1020,STORE-004,219,735,0
2023-07-02,SKU-1020,STORE-004,179,735,0
2023-07-03,SKU-1020,STORE-004,873,0,0
2023-07-04,SKU-1020,STORE-004,842,0,0
2023-07-05,SKU-1020,STORE-004,809,0,0
2023-07-06,SKU-1020,STORE-004,776,0,0
2023-07-07,SKU-1020,STORE-004,744,0,0
2023-07-08,SKU-1020,STORE-004,703,0,0
2023-07-09,SKU-1020,STORE-004,666,0,0
2023-07-10,SKU-1020,STORE-004,631,0,0
2023-07-11,SKU-1020,STORE-004,592,0,0
2023-07-12,SKU-1020,STORE-004,559,735,0
2023-07-13,SKU-1020,STORE-004,521,735,0
2023-07-14,SKU-1020,STORE-004,493,735,0
2023-07-15,SKU-1020,STORE-004,427,735,0
2023-07-16,SKU-1020,STORE-004,374,735,0
2023-07-17,SKU-1020,STORE-004,324,735,0
2023-07-18,SKU-1020,STORE-004,256,735,0
2023-07-19,SKU-1020,STORE-004,213,735,0
2023-07-20,SKU-1020,STORE-004,157,735,0
2023-07-21,SKU-1020,STORE-004,108,735,0
2023-07-22,SKU-1020,STORE-004,802,0,0
2023-07-23,SKU-1020,STORE-004,771,0,0
2023-07-24,SKU-1020,STORE-004,736,0,0
2023-07-25,SKU-1020,STORE-004,707,0,0
2023-07-26,SKU-1020,STORE-004,674,0,0
2023-07-27,SKU-1020,STORE-004,641,0,0
2023-07-28,SKU-1020,STORE-004,600,0,0
2023-07-29,SKU-1020,STORE-004,562,735,0
2023-07-30,SKU-1020,STORE-004,530,735,0
2023-07-31,SKU-1020,STORE-004,491,735,0
2023-08-01,SKU-1020,STORE-004,452,735,0
2023-08-02,SKU-1020,STORE-004,424,735,0
2023-08-03,SKU-1020,STORE-004,389,735,0
2023-08-04,SKU-1020,STORE-004,349,735,0
2023-08-05,SKU-1020,STORE-004,297,735,0
2023-08-06,SKU-1020,STORE-004,253,735,0
2023-08-07,SKU-1020,STORE-004,218,735,0
2023-08-08,SKU-1020,STORE-004,188,735,0
2023-08-09,SKU-1020,STORE-004,887,0,0
2023-08-10,SKU-1020,STORE-004,863,0,0
2023-08-11,SKU-1020,STORE-004,839,0,0
2023-08-12,SKU-1020,STORE-004,795,0,0
2023-08-13,SKU-1020,STORE-004,757,0,0
2023-08-14,SKU-1020,STORE-004,724,0,0
2023-08-15,SKU-1020,STORE-004,661,0,0
2023-08-16,SKU-1020,STORE-004,623,0,0
2023-08-17,SKU-1020,STORE-004,597,0,0
2023-08-18,SKU-1020,STORE-004,569,735,0
2023-08-19,SKU-1020,STORE-004,543,735,0
2023-08-20,SKU-1020,STORE-004,498,735,0
2023-08-21,SKU-1020,STORE-004,464,735,0
2023-08-22,SKU-1020,STORE-004,431,735,0
2023-08-23,SKU-1020,STORE-004,393,735,0
2023-08-24,SKU-1020,STORE-004,371,735,0
2023-08-25,SKU-1020,STORE-004,340,735,0
2023-08-26,SKU-1020,STORE-004,301,735,0
2023-08-27,SKU-1020,STORE-004,266,735,0
2023-08-28,SKU-1020,STORE-004,969,0,0
2023-08-29,SKU-1020,STORE-004,933,0,0
2023-08-30,SKU-1020,STORE-004,895,0,0
2023-08-31,SKU-1020,STORE-004,862,0,0
2023-09-01,SKU-1020,STORE-004,821,0,0
2023-09-02,SKU-1020,STORE-004,779,0,0
2023-09-03,SKU-1020,STORE-004,729,0,0
2023-09-04,SKU-1020,STORE-004,678,0,0
2023-09-05,SKU-1020,STORE-004,615,0,0
2023-09-06,SKU-1020,STORE-004,557,0,0
2023-09-07,SKU-1020,STORE-004,526,735,0
2023-09-08,SKU-1020,STORE-004,485,735,0
2023-09-09,SKU-1020,STORE-004,427,735,0
2023-09-10,SKU-1020,STORE-004,382,735,0
2023-09-11,SKU-1020,STORE-004,346,735,0
2023-09-12,SKU-1020,STORE-004,299,735,0
2023-09-13,SKU-1020,STORE-004,265,735,0
2023-09-14,SKU-1020,STORE-004,235,735,0
2023-09-15,SKU-1020,STORE-004,209,735,0
2023-09-16,SKU-1020,STORE-004,179,735,0
2023-09-17,SKU-1020,STORE-004,121,735,0
2023-09-18,SKU-1020,STORE-004,826,0,0
2023-09-19,SKU-1020,STORE-004,789,0,0
2023-09-20,SKU-1020,STORE-004,762,0,0
2023-09-21,SKU-1020,STORE-004,729,0,0
2023-09-22,SKU-1020,STORE-004,683,0,0
2023-09-23,SKU-1020,STORE-004,649,0,0
2023-09-24,SKU-1020,STORE-004,599,0,0
2023-09-25,SKU-1020,STORE-004,569,735,0
2023-09-26,SKU-1020,STORE-004,532,735,0
2023-09-27,SKU-1020,STORE-004,487,735,0
2023-09-28,SKU-1020,STORE-004,455,735,0
2023-09-29,SKU-1020,STORE-004,418,735,0
2023-09-30,SKU-1020,STORE-004,375,735,0
2023-10-01,SKU-1020,STORE-004,314,735,0
2023-10-02,SKU-1020,STORE-004,267,735,0
2023-10-03,SKU-1020,STORE-004,232,735,0
2023-10-04,SKU-1020,STORE-004,201,735,0
2023-10-05,SKU-1020,STORE-004,171,735,0
2023-10-06,SKU-1020,STORE-004,123,735,0
2023-10-07,SKU-1020,STORE-004,818,0,0
2023-10-08,SKU-1020,STORE-004,763,0,0
2023-10-09,SKU-1020,STORE-004,721,0,0
2023-10-10,SKU-1020,STORE-004,697,0,0
2023-10-11,SKU-1020,STORE-004,663,0,0
2023-10-12,SKU-1020,STORE-004,626,0,0
2023-10-13,SKU-1020,STORE-004,596,0,0
2023-10-14,SKU-1020,STORE-004,555,735,0
2023-10-15,SKU-1020,STORE-004,512,735,0
2023-10-16,SKU-1020,STORE-004,482,735,0
2023-10-17,SKU-1020,STORE-004,436,735,0
2023-10-18,SKU-1020,STORE-004,399,735,0
2023-10-19,SKU-1020,STORE-004,365,735,0
2023-10-20,SKU-1020,STORE-004,336,735,0
2023-10-21,SKU-1020,STORE-004,295,735,0
2023-10-22,SKU-1020,STORE-004,252,735,0
2023-10-23,SKU-1020,STORE-004,213,735,0
2023-10-24,SKU-1020,STORE-004,910,0,0
2023-10-25,SKU-1020,STORE-004,868,0,0
2023-10-26,SKU-1020,STORE-004,840,0,0
2023-10-27,SKU-1020,STORE-004,801,0,0
2023-10-28,SKU-1020,STORE-004,760,0,0
2023-10-29,SKU-1020,STORE-004,722,0,0
2023-10-30,SKU-1020,STORE-004,671,0,0
2023-10-31,SKU-1020,STORE-004,633,0,0
2023-11-01,SKU-1020,STORE-004,590,0,0
2023-11-02,SKU-1020,STORE-004,552,735,0
2023-11-03,SKU-1020,STORE-004,510,735,0
2023-11-04,SKU-1020,STORE-004,457,735,0
2023-11-05,SKU-1020,STORE-004,406,735,0
2023-11-06,SKU-1020,STORE-004,362,735,0
2023-11-07,SKU-1020,STORE-004,314,735,0
2023-11-08,SKU-1020,STORE-004,270,735,0
2023-11-09,SKU-1020,STORE-004,232,735,0
2023-11-10,SKU-1020,STORE-004,181,735,0
2023-11-11,SKU-1020,STORE-004,122,735,0
2023-11-12,SKU-1020,STORE-004,68,735,0
2023-11-13,SKU-1020,STORE-004,26,735,0
2023-11-14,SKU-1020,STORE-004,710,0,0
2023-11-15,SKU-1020,STORE-004,639,0,0
2023-11-16,SKU-1020,STORE-004,601,0,0
2023-11-17,SKU-1020,STORE-004,547,735,0
2023-11-18,SKU-1020,STORE-004,493,735,0
2023-11-19,SKU-1020,STORE-004,444,735,0
2023-11-20,SKU-1020,STORE-004,399,735,0
2023-11-21,SKU-1020,STORE-004,325,735,0
2023-11-22,SKU-1020,STORE-004,257,735,0
2023-11-23,SKU-1020,STORE-004,192,735,0
2023-11-24,SKU-1020,STORE-004,113,735,0
2023-11-25,SKU-1020,STORE-004,16,735,0
2023-11-26,SKU-1020,STORE-004,0,735,78
2023-11-27,SKU-1020,STORE-004,0,735,69
2023-11-28,SKU-1020,STORE-004,0,735,58
2023-11-29,SKU-1020,STORE-004,690,0,0
2023-11-30,SKU-1020,STORE-004,642,0,0
2023-12-01,SKU-1020,STORE-004,597,0,0
2023-12-02,SKU-1020,STORE-004,526,735,0
2023-12-03,SKU-1020,STORE-004,472,735,0
2023-12-04,SKU-1020,STORE-004,426,735,0
2023-12-05,SKU-1020,STORE-004,379,735,0
2023-12-06,SKU-1020,STORE-004,335,735,0
2023-12-07,SKU-1020,STORE-004,292,735,0
2023-12-08,SKU-1020,STORE-004,255,735,0
2023-12-09,SKU-1020,STORE-004,217,735,0
2023-12-10,SKU-1020,STORE-004,169,735,0
2023-12-11,SKU-1020,STORE-004,128,735,0
2023-12-12,SKU-1020,STORE-004,74,735,0
2023-12-13,SKU-1020,STORE-004,774,0,0
2023-12-14,SKU-1020,STORE-004,733,0,0
2023-12-15,SKU-1020,STORE-004,685,0,0
2023-12-16,SKU-1020,STORE-004,626,0,0
2023-12-17,SKU-1020,STORE-004,579,0,0
2023-12-18,SKU-1020,STORE-004,545,735,0
2023-12-19,SKU-1020,STORE-004,503,735,0
2023-12-20,SKU-1020,STORE-004,455,735,0
2023-12-21,SKU-1020,STORE-004,407,735,0
2023-12-22,SKU-1020,STORE-004,361,735,0
2023-12-23,SKU-1020,STORE-004,317,735,0
2023-12-24,SKU-1020,STORE-004,264,735,0
2023-12-25,SKU-1020,STORE-004,230,735,0
2023-12-26,SKU-1020,STORE-004,176,735,0
2023-12-27,SKU-1020,STORE-004,137,735,0
2023-12-28,SKU-1020,STORE-004,100,735,0
2023-12-29,SKU-1020,STORE-004,791,0,0
2023-12-30,SKU-1020,STORE-004,743,0,0
2023-12-31,SKU-1020,STORE-004,688,0,0
2024-01-01,SKU-1020,STORE-004,646,0,0
2024-01-02,SKU-1020,STORE-004,614,0,0
2024-01-03,SKU-1020,STORE-004,570,0,0
2024-01-04,SKU-1020,STORE-004,539,735,0
2024-01-05,SKU-1020,STORE-004,511,735,0
2024-01-06,SKU-1020,STORE-004,461,735,0
2024-01-07,SKU-1020,STORE-004,420,735,0
2024-01-08,SKU-1020,STORE-004,397,735,0
2024-01-09,SKU-1020,STORE-004,372,735,0
2024-01-10,SKU-1020,STORE-004,341,735,0
2024-01-11,SKU-1020,STORE-004,314,735,0
2024-01-12,SKU-1020,STORE-004,264,735,0
2024-01-13,SKU-1020,STORE-004,227,735,0
2024-01-14,SKU-1020,STORE-004,152,735,0
2024-01-15,SKU-1020,STORE-004,105,735,0
2024-01-16,SKU-1020,STORE-004,800,0,0
2024-01-17,SKU-1020,STORE-004,758,0,0
2024-01-18,SKU-1020,STORE-004,707,0,0
2024-01-19,SKU-1020,STORE-004,677,0,0
2024-01-20,SKU-1020,STORE-004,634,0,0
2024-01-21,SKU-1020,STORE-004,600,0,0
2024-01-22,SKU-1020,STORE-004,565,735,0
2024-01-23,SKU-1020,STORE-004,526,735,0
2024-01-24,SKU-1020,STORE-004,488,735,0
2024-01-25,SKU-1020,STORE-004,455,735,0
2024-01-26,SKU-1020,STORE-004,426,735,0
2024-01-27,SKU-1020,STORE-004,395,735,0
2024-01-28,SKU-1020,STORE-004,358,735,0
2024-01-29,SKU-1020,STORE-004,323,735,0
2024-01-30,SKU-1020,STORE-004,296,735,0
2024-01-31,SKU-1020,STORE-004,271,735,0
2024-02-01,SKU-1020,STORE-004,972,0,0
2024-02-02,SKU-1020,STORE-004,931,0,0
2024-02-03,SKU-1020,STORE-004,889,0,0
2024-02-04,SKU-1020,STORE-004,853,0,0
2024-02-05,SKU-1020,STORE-004,811,0,0
2024-02-06,SKU-1020,STORE-004,780,0,0
2024-02-07,SKU-1020,STORE-004,752,0,0
2024-02-08,SKU-1020,STORE-004,722,0,0
2024-02-09,SKU-1020,STORE-004,688,0,0
2024-02-10,SKU-1020,STORE-004,641,0,0
2024-02-11,SKU-1020,STORE-004,593,0,0
2024-02-12,SKU-1020,STORE-004,557,735,0
2024-02-13,SKU-1020,STORE-004,528,735,0
2024-02-14,SKU-1020,STORE-004,491,735,0
2024-02-15,SKU-1020,STORE-004,449,735,0
2024-02-16,SKU-1020,STORE-004,398,735,0
2024-02-17,SKU-1020,STORE-004,365,735,0
2024-02-18,SKU-1020,STORE-004,321,735,0
2024-02-19,SKU-1020,STORE-004,287,735,0
2024-02-20,SKU-1020,STORE-004,266,735,0
2024-02-21,SKU-1020,STORE-004,235,735,0
2024-02-22,SKU-1020,STORE-004,937,0,0
2024-02-23,SKU-1020,STORE-004,906,0,0
2024-02-24,SKU-1020,STORE-004,860,0,0
2024-02-25,SKU-1020,STORE-004,815,0,0
2024-02-26,SKU-1020,STORE-004,784,0,0
2024-02-27,SKU-1020,STORE-004,753,0,0
2024-02-28,SKU-1020,STORE-004,718,0,0
2024-02-29,SKU-1020,STORE-004,679,0,0
2024-03-01,SKU-1020,STORE-004,640,0,0
2024-03-02,SKU-1020,STORE-004,597,0,0
2024-03-03,SKU-1020,STORE-004,545,735,0
2024-03-04,SKU-1020,STORE-004,504,735,0
2024-03-05,SKU-1020,STORE-004,471,735,0
2024-03-06,SKU-1020,STORE-004,403,735,0
2024-03-07,SKU-1020,STORE-004,371,735,0
2024-03-08,SKU-1020,STORE-004,318,735,0
2024-03-09,SKU-1020,STORE-004,278,735,0
2024-03-10,SKU-1020,STORE-004,232,735,0
2024-03-11,SKU-1020,STORE-004,208,735,0
2024-03-12,SKU-1020,STORE-004,164,735,0
2024-03-13,SKU-1020,STORE-004,122,735,0
2024-03-14,SKU-1020,STORE-004,823,0,0
2024-03-15,SKU-1020,STORE-004,774,0,0
2024-03-16,SKU-1020,STORE-004,728,0,0
2024-03-17,SKU-1020,STORE-004,692,0,0
2024-03-18,SKU-1020,STORE-004,658,0,0
2024-03-19,SKU-1020,STORE-004,628,0,0
2024-03-20,SKU-1020,STORE-004,588,0,0
2024-03-21,SKU-1020,STORE-004,559,735,0
2024-03-22,SKU-1020,STORE-004,529,735,0
2024-03-23,SKU-1020,STORE-004,484,735,0
2024-03-24,SKU-1020,STORE-004,446,735,0
2024-03-25,SKU-1020,STORE-004,422,735,0
2024-03-26,SKU-1020,STORE-004,365,735,0
2024-03-27,SKU-1020,STORE-004,333,735,0
2024-03-28,SKU-1020,STORE-004,299,735,0
2024-03-29,SKU-1020,STORE-004,261,735,0
2024-03-30,SKU-1020,STORE-004,223,735,0
2024-03-31,SKU-1020,STORE-004,915,0,0
2024-04-01,SKU-1020,STORE-004,878,0,0
2024-04-02,SKU-1020,STORE-004,840,0,0
2024-04-03,SKU-1020,STORE-004,810,0,0
2024-04-04,SKU-1020,STORE-004,770,0,0
2024-04-05,SKU-1020,STORE-004,732,0,0
2024-04-06,SKU-1020,STORE-004,690,0,0
2024-04-07,SKU-1020,STORE-004,654,0,0
2024-04-08,SKU-1020,STORE-004,615,0,0
2024-04-09,SKU-1020,STORE-004,584,0,0
2024-04-10,SKU-1020,STORE-004,555,735,0
2024-04-11,SKU-1020,STORE-004,518,735,0
2024-04-12,SKU-1020,STORE-004,485,735,0
2024-04-13,SKU-1020,STORE-004,441,735,0
2024-04-14,SKU-1020,STORE-004,397,735,0
2024-04-15,SKU-1020,STORE-004,336,735,0
2024-04-16,SKU-1020,STORE-004,284,735,0
2024-04-17,SKU-1020,STORE-004,241,735,0
2024-04-18,SKU-1020,STORE-004,174,735,0
2024-04-19,SKU-1020,STORE-004,116,735,0
2024-04-20,SKU-1020,STORE-004,59,735,0
2024-04-21,SKU-1020,STORE-004,719,0,0
2024-04-22,SKU-1020,STORE-004,681,0,0
2024-04-23,SKU-1020,STORE-004,649,0,0
2024-04-24,SKU-1020,STORE-004,619,0,0
2024-04-25,SKU-1020,STORE-004,587,0,0
2024-04-26,SKU-1020,STORE-004,544,735,0
2024-04-27,SKU-1020,STORE-004,498,735,0
2024-04-28,SKU-1020,STORE-004,456,735,0
2024-04-29,SKU-1020,STORE-004,417,735,0
2024-04-30,SKU-1020,STORE-004,377,735,0
2024-05-01,SKU-1020,STORE-004,345,735,0
2024-05-02,SKU-1020,STORE-004,296,735,0
2024-05-03,SKU-1020,STORE-004,260,735,0
2024-05-04,SKU-1020,STORE-004,208,735,0
2024-05-05,SKU-1020,STORE-004,170,735,0
2024-05-06,SKU-1020,STORE-004,131,735,0
2024-05-07,SKU-1020,STORE-004,97,735,0
2024-05-08,SKU-1020,STORE-004,802,0,0
